platform_shop_id,platform,shop_name,category,brand,address,sido,sigungu,road_or_eupmyeondong,promo_phrase_enabled,persona_tone_enabled,experiment_group,year_month,service_term_agree_date_utc,is_post_treatment,menu_count,active_menu_count,hidden_menu_count,sold_out_menu_count,avg_delivery_menu_price,avg_pickup_menu_price,order_count,sales_amount,quantity_sum,store_avg_ticket,review_count,avg_rating,reply_count,reply_rate,avg_reply_delay_hours,rating_count,market_matched_services,market_q4_sales_amount,market_q4_sales_count,market_q4_avg_ticket,store_vs_market_ticket_ratio,historical_order_growth_3m,historical_sales_growth_3m,historical_review_growth_3m,historical_composite_growth,trailing_3m_order_avg,future_3m_order_avg,order_growth_3m_forward,sales_growth_3m_forward,review_growth_3m_forward,composite_growth_score,is_label_valid,growth_label_top30,brand_adjusted_growth,category_adjusted_growth,internal_growth_alpha,historical_brand_adjusted_growth,historical_category_adjusted_growth,historical_internal_growth_alpha
ba_10015935,BAEMIN,굽네치킨 봉곡사림점,치킨,굽네치킨,경상남도 창원시 의창구 사림로 53,경상남도,창원시,의창구,False,False,실험군,2024-11,2025-09-18 01:21:22,0,115,113,2,0,15458.260869565218,15458.260869565218,89,2585300.0,121,29048.31,25,4.84,0,0.0,,25,,,,,,,,,,,,,,,,0,,,,,,,
ba_10015935,BAEMIN,굽네치킨 봉곡사림점,치킨,굽네치킨,경상남도 창원시 의창구 사림로 53,경상남도,창원시,의창구,False,False,실험군,2024-12,2025-09-18 01:21:22,0,115,113,2,0,15458.260869565218,15458.260869565218,506,14997100.0,652,29638.54,18,5.0,0,0.0,,18,,,,,,,,,,,,,,,,0,,,,,,,
ba_10015935,BAEMIN,굽네치킨 봉곡사림점,치킨,굽네치킨,경상남도 창원시 의창구 사림로 53,경상남도,창원시,의창구,False,False,실험군,2025-01,2025-09-18 01:21:22,0,115,113,2,0,15458.260869565218,15458.260869565218,504,15100400.0,688,29961.11,26,4.9231,0,0.0,,26,,,,,,,,,,366.3333,489.0,0.33485,0.289495,-0.130435,0.228186,1,1,0.109561,0.160406,0.134983,,,
ba_10015935,BAEMIN,굽네치킨 봉곡사림점,치킨,굽네치킨,경상남도 창원시 의창구 사림로 53,경상남도,창원시,의창구,False,False,실험군,2025-02,2025-09-18 01:21:22,0,115,113,2,0,15458.260869565218,15458.260869565218,501,14574900.0,670,29091.62,22,4.5909,0,0.0,,22,,,,,,,,,,503.6667,547.0,0.086036,0.047723,-0.242424,0.00885,1,0,-0.363112,-0.412576,-0.387844,,,
ba_10015935,BAEMIN,굽네치킨 봉곡사림점,치킨,굽네치킨,경상남도 창원시 의창구 사림로 53,경상남도,창원시,의창구,False,False,실험군,2025-03,2025-09-18 01:21:22,0,115,113,2,0,15458.260869565218,15458.260869565218,542,15690600.0,718,28949.45,21,5.0,0,0.0,,21,,,,,,,,,,515.6667,653.6667,0.267615,0.240313,-0.333333,0.139234,1,1,-0.226342,-0.259138,-0.24274,,,
ba_10015935,BAEMIN,굽네치킨 봉곡사림점,치킨,굽네치킨,경상남도 창원시 의창구 사림로 53,경상남도,창원시,의창구,False,False,실험군,2025-04,2025-09-18 01:21:22,0,115,113,2,0,15458.260869565218,15458.260869565218,424,11878800.0,563,28016.04,17,5.0,0,0.0,,17,,,,,,0.33485,0.289495,-0.130435,0.228186,489.0,517.0,0.05726,0.063057,-0.116667,0.024214,1,0,-3.548223,-4.72691,-4.137567,0.109561,0.160406,0.134983
ba_10015935,BAEMIN,굽네치킨 봉곡사림점,치킨,굽네치킨,경상남도 창원시 의창구 사림로 53,경상남도,창원시,의창구,False,False,실험군,2025-05,2025-09-18 01:21:22,0,115,113,2,0,15458.260869565218,15458.260869565218,675,19234900.0,903,28496.15,12,4.9167,0,0.0,,12,,,,,,0.086036,0.047723,-0.242424,0.00885,547.0,519.3333,-0.050579,-0.021987,0.02,-0.027886,1,0,-0.277275,-0.398499,-0.337887,-0.363112,-0.412576,-0.387844
ba_10015935,BAEMIN,굽네치킨 봉곡사림점,치킨,굽네치킨,경상남도 창원시 의창구 사림로 53,경상남도,창원시,의창구,False,False,실험군,2025-06,2025-09-18 01:21:22,0,115,113,2,0,15458.260869565218,15458.260869565218,862,25154200.0,1120,29181.21,17,4.5882,0,0.0,,17,,,,,,0.267615,0.240313,-0.333333,0.139234,653.6667,465.6667,-0.287608,-0.290981,0.065217,-0.218055,1,0,-0.383638,-0.385095,-0.384367,-0.226342,-0.259138,-0.24274
ba_10015935,BAEMIN,굽네치킨 봉곡사림점,치킨,굽네치킨,경상남도 창원시 의창구 사림로 53,경상남도,창원시,의창구,False,False,실험군,2025-07,2025-09-18 01:21:22,0,115,113,2,0,15458.260869565218,15458.260869565218,14,412700.0,15,29478.57,24,4.8333,0,0.0,,24,,,,,,0.05726,0.063057,-0.116667,0.024214,517.0,631.6667,0.221792,0.192425,-0.188679,0.130888,1,1,-1.698347,-2.167338,-1.932843,-3.548223,-4.72691,-4.137567
ba_10015935,BAEMIN,굽네치킨 봉곡사림점,치킨,굽네치킨,경상남도 창원시 의창구 사림로 53,경상남도,창원시,의창구,False,False,실험군,2025-08,2025-09-18 01:21:22,0,115,113,2,0,15458.260869565218,15458.260869565218,682,20208300.0,896,29630.94,10,5.0,4,0.4,592.32,10,,,,,,-0.050579,-0.021987,0.02,-0.027886,519.3333,569.3333,0.096277,0.020424,1.098039,0.273874,1,1,-0.107949,-0.266162,-0.187056,-0.277275,-0.398499,-0.337887
ba_10015935,BAEMIN,굽네치킨 봉곡사림점,치킨,굽네치킨,경상남도 창원시 의창구 사림로 53,경상남도,창원시,의창구,False,False,실험군,2025-09,2025-09-18 01:21:22,1,115,113,2,0,15458.260869565218,15458.260869565218,701,19274000.0,844,27495.01,15,4.9333,6,0.4,168.21,15,,,,,,-0.287608,-0.290981,0.065217,-0.218055,465.6667,409.3333,-0.120974,-0.166825,1.734694,0.236404,1,1,-4.888662,-7.013479,-5.951071,-0.383638,-0.385095,-0.384367
ba_10015935,BAEMIN,굽네치킨 봉곡사림점,치킨,굽네치킨,경상남도 창원시 의창구 사림로 53,경상남도,창원시,의창구,False,False,실험군,2025-10,2025-09-18 01:21:22,1,115,113,2,0,15458.260869565218,15458.260869565218,512,13940500.0,632,27227.54,18,4.9444,0,0.0,,18,,,,,,0.221792,0.192425,-0.188679,0.130888,,,,,,,0,,,,,-1.698347,-2.167338,-1.932843
ba_10015935,BAEMIN,굽네치킨 봉곡사림점,치킨,굽네치킨,경상남도 창원시 의창구 사림로 53,경상남도,창원시,의창구,False,False,실험군,2025-11,2025-09-18 01:21:22,1,115,113,2,0,15458.260869565218,15458.260869565218,495,13495600.0,612,27263.84,74,4.7973,1,0.0135,13.84,74,,,,,,0.096277,0.020424,1.098039,0.273874,,,,,,,0,,,,,-0.107949,-0.266162,-0.187056
ba_10015935,BAEMIN,굽네치킨 봉곡사림점,치킨,굽네치킨,경상남도 창원시 의창구 사림로 53,경상남도,창원시,의창구,False,False,실험군,2025-12,2025-09-18 01:21:22,1,115,113,2,0,15458.260869565218,15458.260869565218,221,5803400.0,260,26259.73,42,4.9048,0,0.0,,42,,,,,,-0.120974,-0.166825,1.734694,0.236404,,,,,,,0,,,,,-4.888662,-7.013479,-5.951071
ba_10016162,BAEMIN,굽네치킨 신월사파점,치킨,굽네치킨,경상남도 창원시 성산구 신사로45번길 33,경상남도,창원시,성산구,False,False,실험군,2024-11,2025-09-12 11:01:30,0,173,92,81,0,10190.173410404625,10190.173410404625,28,710500.0,36,25375.0,18,5.0,0,0.0,,18,,,,,,,,,,,,,,,,0,,,,,,,
ba_10016162,BAEMIN,굽네치킨 신월사파점,치킨,굽네치킨,경상남도 창원시 성산구 신사로45번길 33,경상남도,창원시,성산구,False,False,실험군,2024-12,2025-09-12 11:01:30,0,173,92,81,0,10190.173410404625,10190.173410404625,229,6346600.0,288,27714.41,12,5.0,0,0.0,,12,,,,,,,,,,,,,,,,0,,,,,,,
ba_10016162,BAEMIN,굽네치킨 신월사파점,치킨,굽네치킨,경상남도 창원시 성산구 신사로45번길 33,경상남도,창원시,성산구,False,False,실험군,2025-01,2025-09-12 11:01:30,0,173,92,81,0,10190.173410404625,10190.173410404625,210,5864800.0,264,27927.62,14,4.7143,0,0.0,,14,,,,,,,,,,155.6667,298.6667,0.91863,0.845835,0.431818,0.799429,1,1,0.680804,0.731649,0.706226,,,
ba_10016162,BAEMIN,굽네치킨 신월사파점,치킨,굽네치킨,경상남도 창원시 성산구 신사로45번길 33,경상남도,창원시,성산구,False,False,실험군,2025-02,2025-09-12 11:01:30,0,173,92,81,0,10190.173410404625,10190.173410404625,217,5747200.0,262,26484.79,20,4.9,0,0.0,,20,,,,,,,,,,218.6667,427.3333,0.954268,0.938191,0.434783,0.845548,1,1,0.473586,0.424122,0.448854,,,
ba_10016162,BAEMIN,굽네치킨 신월사파점,치킨,굽네치킨,경상남도 창원시 성산구 신사로45번길 33,경상남도,창원시,성산구,False,False,실험군,2025-03,2025-09-12 11:01:30,0,173,92,81,0,10190.173410404625,10190.173410404625,338,9078100.0,456,26858.28,26,4.6154,0,0.0,,26,,,,,,,,,,255.0,549.3333,1.154248,1.217655,0.15,0.972421,1,1,0.606845,0.574049,0.590447,,,
ba_10016162,BAEMIN,굽네치킨 신월사파점,치킨,굽네치킨,경상남도 창원시 성산구 신사로45번길 33,경상남도,창원시,성산구,False,False,실험군,2025-04,2025-09-12 11:01:30,0,173,92,81,0,10190.173410404625,10190.173410404625,341,9026400.0,444,26470.38,17,4.8235,0,0.0,,17,,,,,,0.91863,0.845835,0.431818,0.799429,298.6667,442.3333,0.481027,0.569226,0.47619,0.506519,1,1,-3.065918,-4.244605,-3.655262,0.680804,0.731649,0.706226
ba_10016162,BAEMIN,굽네치킨 신월사파점,치킨,굽네치킨,경상남도 창원시 성산구 신사로45번길 33,경상남도,창원시,성산구,False,False,실험군,2025-05,2025-09-12 11:01:30,0,173,92,81,0,10190.173410404625,10190.173410404625,603,16702700.0,785,27699.34,23,4.6957,1,0.0435,6081.0,23,,,,,,0.954268,0.938191,0.434783,0.845548,427.3333,429.0,0.0039,0.078478,0.651515,0.155797,1,1,-0.093592,-0.214816,-0.154204,0.473586,0.424122,0.448854
ba_10016162,BAEMIN,굽네치킨 신월사파점,치킨,굽네치킨,경상남도 창원시 성산구 신사로45번길 33,경상남도,창원시,성산구,False,False,실험군,2025-06,2025-09-12 11:01:30,0,173,92,81,0,10190.173410404625,10190.173410404625,704,20154400.0,914,28628.41,29,4.8276,1,0.0345,5361.01,29,,,,,,1.154248,1.217655,0.15,0.972421,549.3333,376.6667,-0.31432,-0.2713,0.724638,-0.093623,1,0,-0.259206,-0.260663,-0.259935,0.606845,0.574049,0.590447
ba_10016162,BAEMIN,굽네치킨 신월사파점,치킨,굽네치킨,경상남도 창원시 성산구 신사로45번길 33,경상남도,창원시,성산구,False,False,실험군,2025-07,2025-09-12 11:01:30,0,173,92,81,0,10190.173410404625,10190.173410404625,20,571600.0,25,28580.0,41,4.9024,1,0.0244,4857.01,41,,,,,,0.481027,0.569226,0.47619,0.506519,442.3333,504.3333,0.140166,0.200819,-0.010753,0.128178,1,1,-1.701057,-2.170048,-1.935553,-3.065918,-4.244605,-3.655262
ba_10016162,BAEMIN,굽네치킨 신월사파점,치킨,굽네치킨,경상남도 창원시 성산구 신사로45번길 33,경상남도,창원시,성산구,False,False,실험군,2025-08,2025-09-12 11:01:30,0,173,92,81,0,10190.173410404625,10190.173410404625,563,16812800.0,751,29862.88,39,4.9487,16,0.4103,567.33,39,,,,,,0.0039,0.078478,0.651515,0.155797,429.0,492.0,0.146853,0.144919,-0.082569,0.100389,1,0,-0.281434,-0.439647,-0.360541,-0.093592,-0.214816,-0.154204
ba_10016162,BAEMIN,굽네치킨 신월사파점,치킨,굽네치킨,경상남도 창원시 성산구 신사로45번길 33,경상남도,창원시,성산구,False,False,실험군,2025-09,2025-09-12 11:01:30,1,173,92,81,0,10190.173410404625,10190.173410404625,547,16050900.0,682,29343.51,39,4.8462,24,0.6154,252.84,39,,,,,,-0.31432,-0.2713,0.724638,-0.093623,376.6667,403.0,0.069912,0.051212,-0.327731,-0.015227,1,0,-5.140293,-7.26511,-6.202702,-0.259206,-0.260663,-0.259935
ba_10016162,BAEMIN,굽네치킨 신월사파점,치킨,굽네치킨,경상남도 창원시 성산구 신사로45번길 33,경상남도,창원시,성산구,False,False,실험군,2025-10,2025-09-12 11:01:30,1,173,92,81,0,10190.173410404625,10190.173410404625,403,12081400.0,547,29978.66,14,4.8571,0,0.0,,14,,,,,,0.140166,0.200819,-0.010753,0.128178,,,,,,,0,,,,,-1.701057,-2.170048,-1.935553
ba_10016162,BAEMIN,굽네치킨 신월사파점,치킨,굽네치킨,경상남도 창원시 성산구 신사로45번길 33,경상남도,창원시,성산구,False,False,실험군,2025-11,2025-09-12 11:01:30,1,173,92,81,0,10190.173410404625,10190.173410404625,526,14846600.0,658,28225.48,47,4.9787,0,0.0,,47,,,,,,0.146853,0.144919,-0.082569,0.100389,,,,,,,0,,,,,-0.281434,-0.439647,-0.360541
ba_10016162,BAEMIN,굽네치킨 신월사파점,치킨,굽네치킨,경상남도 창원시 성산구 신사로45번길 33,경상남도,창원시,성산구,False,False,실험군,2025-12,2025-09-12 11:01:30,1,173,92,81,0,10190.173410404625,10190.173410404625,280,8219600.0,369,29355.71,19,4.7895,0,0.0,,19,,,,,,0.069912,0.051212,-0.327731,-0.015227,,,,,,,0,,,,,-5.140293,-7.26511,-6.202702
ba_10019194,BAEMIN,굽네치킨&피자 신탄진점,치킨,굽네치킨,대전광역시 대덕구 덕암로 255,대전광역시,대덕구,덕암로,False,False,실험군,2024-11,2025-09-18 09:22:08,0,173,84,89,0,10408.670520231213,10408.670520231213,42,1283100.0,52,30550.0,24,4.8333,24,1.0,10505.0,24,,,,,,,,,,,,,,,,0,,,,,,,
ba_10019194,BAEMIN,굽네치킨&피자 신탄진점,치킨,굽네치킨,대전광역시 대덕구 덕암로 255,대전광역시,대덕구,덕암로,False,False,실험군,2024-12,2025-09-18 09:22:08,0,173,84,89,0,10408.670520231213,10408.670520231213,542,17465000.0,805,32223.25,28,4.9643,28,1.0,9795.86,28,,,,,,,,,,,,,,,,0,,,,,,,
ba_10019194,BAEMIN,굽네치킨&피자 신탄진점,치킨,굽네치킨,대전광역시 대덕구 덕암로 255,대전광역시,대덕구,덕암로,False,False,실험군,2025-01,2025-09-18 09:22:08,0,173,84,89,0,10408.670520231213,10408.670520231213,471,15073700.0,710,32003.61,27,4.8148,27,1.0,9032.11,27,,,,,,,,,,351.6667,384.6667,0.093839,0.08109,-0.481013,-0.024956,1,0,-0.143581,-0.092736,-0.118159,,,
ba_10019194,BAEMIN,굽네치킨&피자 신탄진점,치킨,굽네치킨,대전광역시 대덕구 덕암로 255,대전광역시,대덕구,덕암로,False,False,실험군,2025-02,2025-09-18 09:22:08,0,173,84,89,0,10408.670520231213,10408.670520231213,408,13186400.0,599,32319.61,18,4.7778,17,0.9444,8366.65,18,,,,,,,,,,473.6667,441.6667,-0.067558,-0.102239,-0.479452,-0.160341,1,0,-0.532303,-0.581767,-0.557035,,,
ba_10019194,BAEMIN,굽네치킨&피자 신탄진점,치킨,굽네치킨,대전광역시 대덕구 덕암로 255,대전광역시,대덕구,덕암로,False,False,실험군,2025-03,2025-09-18 09:22:08,0,173,84,89,0,10408.670520231213,10408.670520231213,434,13648500.0,610,31448.16,11,5.0,0,0.0,,11,,,,,,,,,,437.6667,551.0,0.258949,0.243079,-0.357143,0.13097,1,1,-0.234606,-0.267402,-0.251004,,,
ba_10019194,BAEMIN,굽네치킨&피자 신탄진점,치킨,굽네치킨,대전광역시 대덕구 덕암로 255,대전광역시,대덕구,덕암로,False,False,실험군,2025-04,2025-09-18 09:22:08,0,173,84,89,0,10408.670520231213,10408.670520231213,312,9729500.0,410,31184.29,12,5.0,0,0.0,,12,,,,,,0.093839,0.08109,-0.481013,-0.024956,384.6667,449.3333,0.168111,0.16355,0.097561,0.152633,1,1,-3.419804,-4.598491,-4.009148,-0.143581,-0.092736,-0.118159
ba_10019194,BAEMIN,굽네치킨&피자 신탄진점,치킨,굽네치킨,대전광역시 대덕구 덕암로 255,대전광역시,대덕구,덕암로,False,False,실험군,2025-05,2025-09-18 09:22:08,0,173,84,89,0,10408.670520231213,10408.670520231213,579,17672200.0,787,30521.93,15,5.0,0,0.0,,15,,,,,,-0.067558,-0.102239,-0.479452,-0.160341,441.6667,426.0,-0.035472,0.010139,0.052632,-0.004168,1,0,-0.253557,-0.374781,-0.314169,-0.532303,-0.581767,-0.557035
ba_10019194,BAEMIN,굽네치킨&피자 신탄진점,치킨,굽네치킨,대전광역시 대덕구 덕암로 255,대전광역시,대덕구,덕암로,False,False,실험군,2025-06,2025-09-18 09:22:08,0,173,84,89,0,10408.670520231213,10408.670520231213,762,24694000.0,1018,32406.82,9,4.7778,0,0.0,,9,,,,,,0.258949,0.243079,-0.357143,0.13097,551.0,315.6667,-0.427102,-0.404772,-0.027778,-0.340538,1,0,-0.506121,-0.507578,-0.50685,-0.234606,-0.267402,-0.251004
ba_10019194,BAEMIN,굽네치킨&피자 신탄진점,치킨,굽네치킨,대전광역시 대덕구 덕암로 255,대전광역시,대덕구,덕암로,False,False,실험군,2025-07,2025-09-18 09:22:08,0,173,84,89,0,10408.670520231213,10408.670520231213,7,178300.0,7,25471.43,21,4.9048,0,0.0,,21,,,,,,0.168111,0.16355,0.097561,0.152633,449.3333,419.3333,-0.066766,-0.030946,-0.555556,-0.153778,1,0,-1.983013,-2.452004,-2.217509,-3.419804,-4.598491,-4.009148
ba_10019194,BAEMIN,굽네치킨&피자 신탄진점,치킨,굽네치킨,대전광역시 대덕구 덕암로 255,대전광역시,대덕구,덕암로,False,False,실험군,2025-08,2025-09-18 09:22:08,0,173,84,89,0,10408.670520231213,10408.670520231213,509,16594100.0,680,32601.38,10,4.9,0,0.0,,10,,,,,,-0.035472,0.010139,0.052632,-0.004168,426.0,358.0,-0.159624,-0.138044,-0.575,-0.236225,1,0,-0.618048,-0.776261,-0.697155,-0.253557,-0.374781,-0.314169
ba_10019194,BAEMIN,굽네치킨&피자 신탄진점,치킨,굽네치킨,대전광역시 대덕구 덕암로 255,대전광역시,대덕구,덕암로,False,False,실험군,2025-09,2025-09-18 09:22:08,1,173,84,89,0,10408.670520231213,10408.670520231213,431,14236400.0,629,33031.09,4,5.0,3,0.75,144.2,4,,,,,,-0.427102,-0.404772,-0.027778,-0.340538,315.6667,271.6667,-0.139388,-0.11758,-0.514286,-0.207825,1,0,-5.332891,-7.457708,-6.3953,-0.506121,-0.507578,-0.50685
ba_10019194,BAEMIN,굽네치킨&피자 신탄진점,치킨,굽네치킨,대전광역시 대덕구 덕암로 255,대전광역시,대덕구,덕암로,False,False,실험군,2025-10,2025-09-18 09:22:08,1,173,84,89,0,10408.670520231213,10408.670520231213,318,10397400.0,410,32696.23,6,4.6667,0,0.0,,6,,,,,,-0.066766,-0.030946,-0.555556,-0.153778,,,,,,,0,,,,,-1.983013,-2.452004,-2.217509
ba_10019194,BAEMIN,굽네치킨&피자 신탄진점,치킨,굽네치킨,대전광역시 대덕구 덕암로 255,대전광역시,대덕구,덕암로,False,False,실험군,2025-11,2025-09-18 09:22:08,1,173,84,89,0,10408.670520231213,10408.670520231213,325,11108400.0,466,34179.69,7,4.7143,0,0.0,,7,,,,,,-0.159624,-0.138044,-0.575,-0.236225,,,,,,,0,,,,,-0.618048,-0.776261,-0.697155
ba_10019194,BAEMIN,굽네치킨&피자 신탄진점,치킨,굽네치킨,대전광역시 대덕구 덕암로 255,대전광역시,대덕구,덕암로,False,False,실험군,2025-12,2025-09-18 09:22:08,1,173,84,89,0,10408.670520231213,10408.670520231213,172,5857000.0,266,34052.33,4,4.0,0,0.0,,4,,,,,,-0.139388,-0.11758,-0.514286,-0.207825,,,,,,,0,,,,,-5.332891,-7.457708,-6.3953
ba_10019807,BAEMIN,굽네치킨 부산덕천점,치킨,굽네치킨,부산광역시 북구 만덕대로102번가길 46,부산광역시,북구,만덕대로102번가길,False,False,실험군,2024-11,2025-09-19 02:00:48,0,173,73,100,0,10386.70520231214,10386.70520231214,0,0.0,0,,18,4.8889,0,0.0,,18,,,,,,,,,,,,,,,,0,,,,,,,
ba_10019807,BAEMIN,굽네치킨 부산덕천점,치킨,굽네치킨,부산광역시 북구 만덕대로102번가길 46,부산광역시,북구,만덕대로102번가길,False,False,실험군,2024-12,2025-09-19 02:00:48,0,173,73,100,0,10386.70520231214,10386.70520231214,0,0.0,0,,26,4.8462,1,0.0385,9729.0,26,,,,,,,,,,,,,,,,0,,,,,,,
ba_10019807,BAEMIN,굽네치킨 부산덕천점,치킨,굽네치킨,부산광역시 북구 만덕대로102번가길 46,부산광역시,북구,만덕대로102번가길,False,False,실험군,2025-01,2025-09-19 02:00:48,0,173,73,100,0,10386.70520231214,10386.70520231214,0,0.0,0,,24,4.8333,0,0.0,,24,,,,,,,,,,0.0,0.0,,,-0.426471,-0.085294,1,0,-0.203919,-0.153074,-0.178497,,,
ba_10019807,BAEMIN,굽네치킨 부산덕천점,치킨,굽네치킨,부산광역시 북구 만덕대로102번가길 46,부산광역시,북구,만덕대로102번가길,False,False,실험군,2025-02,2025-09-19 02:00:48,0,173,73,100,0,10386.70520231214,10386.70520231214,0,0.0,0,,17,4.8824,0,0.0,,17,,,,,,,,,,0.0,299.3333,,,-0.358209,-0.071642,1,0,-0.443604,-0.493068,-0.468336,,,
ba_10019807,BAEMIN,굽네치킨 부산덕천점,치킨,굽네치킨,부산광역시 북구 만덕대로102번가길 46,부산광역시,북구,만덕대로102번가길,False,False,실험군,2025-03,2025-09-19 02:00:48,0,173,73,100,0,10386.70520231214,10386.70520231214,0,0.0,0,,12,4.9167,0,0.0,,12,,,,,,,,,,0.0,638.6667,,,-0.169811,-0.033962,1,0,-0.399538,-0.432334,-0.415936,,,
ba_10019807,BAEMIN,굽네치킨 부산덕천점,치킨,굽네치킨,부산광역시 북구 만덕대로102번가길 46,부산광역시,북구,만덕대로102번가길,False,False,실험군,2025-04,2025-09-19 02:00:48,0,173,73,100,0,10386.70520231214,10386.70520231214,0,0.0,0,,10,4.5,0,0.0,,10,,,,,,,,-0.426471,-0.085294,0.0,644.0,,,0.461538,0.092308,1,0,-3.480129,-4.658816,-4.069473,-0.203919,-0.153074,-0.178497
ba_10019807,BAEMIN,굽네치킨 부산덕천점,치킨,굽네치킨,부산광역시 북구 만덕대로102번가길 46,부산광역시,북구,만덕대로102번가길,False,False,실험군,2025-05,2025-09-19 02:00:48,0,173,73,100,0,10386.70520231214,10386.70520231214,898,23930400.0,1198,26648.55,21,4.6667,0,0.0,,21,,,,,,,,-0.358209,-0.071642,299.3333,616.6667,1.060134,1.22952,0.395349,0.977993,1,1,0.728604,0.60738,0.667992,-0.443604,-0.493068,-0.468336
ba_10019807,BAEMIN,굽네치킨 부산덕천점,치킨,굽네치킨,부산광역시 북구 만덕대로102번가길 46,부산광역시,북구,만덕대로102번가길,False,False,실험군,2025-06,2025-09-19 02:00:48,0,173,73,100,0,10386.70520231214,10386.70520231214,1018,28607000.0,1356,28101.18,13,4.3846,0,0.0,,13,,,,,,,,-0.169811,-0.033962,638.6667,531.0,-0.16858,-0.131375,0.568182,-0.010066,1,0,-0.175649,-0.177106,-0.176378,-0.399538,-0.432334,-0.415936
ba_10019807,BAEMIN,굽네치킨 부산덕천점,치킨,굽네치킨,부산광역시 북구 만덕대로102번가길 46,부산광역시,북구,만덕대로102번가길,False,False,실험군,2025-07,2025-09-19 02:00:48,0,173,73,100,0,10386.70520231214,10386.70520231214,16,498900.0,19,31181.25,23,4.3043,2,0.087,1617.0,23,,,,,,,,0.461538,0.092308,644.0,700.3333,0.087474,0.132089,0.105263,0.104416,1,0,-1.724819,-2.19381,-1.959315,-3.480129,-4.658816,-4.069473
ba_10019807,BAEMIN,굽네치킨 부산덕천점,치킨,굽네치킨,부산광역시 북구 만덕대로102번가길 46,부산광역시,북구,만덕대로102번가길,False,False,실험군,2025-08,2025-09-19 02:00:48,0,173,73,100,0,10386.70520231214,10386.70520231214,816,24247400.0,1086,29714.95,24,4.7083,1,0.0417,585.0,24,,,,,,1.060134,1.22952,0.395349,0.977993,616.6667,607.6667,-0.014595,-0.038684,-0.033333,-0.025569,1,0,-0.407392,-0.565605,-0.486499,0.728604,0.60738,0.667992
ba_10019807,BAEMIN,굽네치킨 부산덕천점,치킨,굽네치킨,부산광역시 북구 만덕대로102번가길 46,부산광역시,북구,만덕대로102번가길,False,False,실험군,2025-09,2025-09-19 02:00:48,1,173,73,100,0,10386.70520231214,10386.70520231214,761,20889000.0,927,27449.41,22,4.8182,0,0.0,,22,,,,,,-0.16858,-0.131375,0.568182,-0.010066,531.0,446.6667,-0.15882,-0.160378,-0.391304,-0.205784,1,0,-5.33085,-7.455667,-6.393259,-0.175649,-0.177106,-0.176378
ba_10019807,BAEMIN,굽네치킨 부산덕천점,치킨,굽네치킨,부산광역시 북구 만덕대로102번가길 46,부산광역시,북구,만덕대로102번가길,False,False,실험군,2025-10,2025-09-19 02:00:48,1,173,73,100,0,10386.70520231214,10386.70520231214,524,14905400.0,644,28445.42,17,4.5294,0,0.0,,17,,,,,,0.087474,0.132089,0.105263,0.104416,,,,,,,0,,,,,-1.724819,-2.19381,-1.959315
ba_10019807,BAEMIN,굽네치킨 부산덕천점,치킨,굽네치킨,부산광역시 북구 만덕대로102번가길 46,부산광역시,북구,만덕대로102번가길,False,False,실험군,2025-11,2025-09-19 02:00:48,1,173,73,100,0,10386.70520231214,10386.70520231214,538,15495000.0,676,28801.12,19,4.6842,0,0.0,,19,,,,,,-0.014595,-0.038684,-0.033333,-0.025569,,,,,,,0,,,,,-0.407392,-0.565605,-0.486499
ba_10019807,BAEMIN,굽네치킨 부산덕천점,치킨,굽네치킨,부산광역시 북구 만덕대로102번가길 46,부산광역시,북구,만덕대로102번가길,False,False,실험군,2025-12,2025-09-19 02:00:48,1,173,73,100,0,10386.70520231214,10386.70520231214,278,7916000.0,372,28474.82,6,4.5,0,0.0,,6,,,,,,-0.15882,-0.160378,-0.391304,-0.205784,,,,,,,0,,,,,-5.33085,-7.455667,-6.393259
ba_10020109,BAEMIN,굽네치킨 부산동삼점,치킨,굽네치킨,부산광역시 영도구 동삼로 79,부산광역시,영도구,동삼로,True,True,실험군,2024-11,2025-09-12 07:39:14,0,112,105,7,0,18056.25,18056.25,0,0.0,0,,0,,0,,,0,,,,,,,,,,,,,,,,0,,,,,,,
ba_10020109,BAEMIN,굽네치킨 부산동삼점,치킨,굽네치킨,부산광역시 영도구 동삼로 79,부산광역시,영도구,동삼로,True,True,실험군,2024-12,2025-09-12 07:39:14,0,112,105,7,0,18056.25,18056.25,226,6631400.0,287,29342.48,16,4.75,0,0.0,,16,,,,,,,,,,,,,,,,0,,,,,,,
ba_10020109,BAEMIN,굽네치킨 부산동삼점,치킨,굽네치킨,부산광역시 영도구 동삼로 79,부산광역시,영도구,동삼로,True,True,실험군,2025-01,2025-09-12 07:39:14,0,112,105,7,0,18056.25,18056.25,311,9379500.0,422,30159.16,20,5.0,0,0.0,,20,,,,,,,,,,179.0,304.3333,0.700186,0.697119,0.361111,0.631451,1,1,0.512826,0.563671,0.538248,,,
ba_10020109,BAEMIN,굽네치킨 부산동삼점,치킨,굽네치킨,부산광역시 영도구 동삼로 79,부산광역시,영도구,동삼로,True,True,실험군,2025-02,2025-09-12 07:39:14,0,112,105,7,0,18056.25,18056.25,206,6264200.0,290,30408.74,12,4.5833,1,0.0833,8241.0,12,,,,,,,,,,247.6667,447.6667,0.807537,0.740378,0.3125,0.688382,1,1,0.31642,0.266956,0.291688,,,
