platform_shop_id,shop_name,brand,category,final_growth_probability,gromong_score,grade,scenario,assumed_monthly_lift_orders,gross_margin_per_order,monthly_program_cost,expected_incremental_orders,expected_monthly_margin,expected_monthly_roi,roi_per_cost
ba_14688555,본죽 수원인계점,본그룹,백반·죽·국수,0.9983801544604008,76.18,B,base,100,3000,120000,99.83801544604009,299514.04633812024,179514.04633812024,1.495950386151002
ba_14689750,본죽&비빔밥 안산본오점,본그룹,백반·죽·국수,0.9982222297180317,78.22,B,base,100,3000,120000,99.82222297180317,299466.66891540954,179466.66891540954,1.4955555742950795
ba_14692251,본죽&비빔밥 천안두정점,본그룹,백반·죽·국수,0.9977156146422996,49.03,D,base,100,3000,120000,99.77156146422996,299314.6843926899,179314.6843926899,1.494289036605749
ba_14692116,본죽&비빔밥 부산수영점,본그룹,백반·죽·국수,0.9933922515670884,86.01,A,base,100,3000,120000,99.33922515670885,298017.67547012656,178017.67547012656,1.4834806289177214
ba_14689448,본죽&비빔밥 이천점,본그룹,백반·죽·국수,0.9929560814761708,84.33,A,base,100,3000,120000,99.29560814761707,297886.82444285124,177886.82444285124,1.482390203690427
ba_14714062,본죽&비빔밥 파주운정산내마을점,본그룹,백반·죽·국수,0.9917501666628012,78.63,B,base,100,3000,120000,99.17501666628013,297525.0499988404,177525.04999884038,1.4793754166570032
ba_14691080,본죽&비빔밥 대전유성온천역점,본그룹,백반·죽·국수,0.9914223671448104,89.0,A,base,100,3000,120000,99.14223671448103,297426.7101434431,177426.71014344308,1.4785559178620258
ba_14689611,본죽&비빔밥 시흥장곡점,본그룹,백반·죽·국수,0.9912211255487432,80.23,A,base,100,3000,120000,99.12211255487432,297366.337664623,177366.337664623,1.4780528138718583
ba_14691171,본죽 부산서면점,본그룹,백반·죽·국수,0.9909133012666432,54.95,C,base,100,3000,120000,99.09133012666432,297273.99037999293,177273.99037999293,1.4772832531666078
ba_14691976,본죽&비빔밥 부산전포점,본그룹,백반·죽·국수,0.990693082708968,75.46,B,base,100,3000,120000,99.06930827089681,297207.9248126904,177207.9248126904,1.47673270677242
ba_14732026,굽네치킨 부산전포점,굽네치킨,치킨,0.9906440327953652,79.2,B,base,100,3000,120000,99.06440327953652,297193.20983860956,177193.20983860956,1.476610081988413
ba_14719554,본죽&비빔밥 파주금릉역점,본그룹,백반·죽·국수,0.9883225256050696,58.63,C,base,100,3000,120000,98.83225256050696,296496.7576815209,176496.7576815209,1.4708063140126741
ba_14689614,본죽&비빔밥 시흥시화점,본그룹,백반·죽·국수,0.988277728923004,78.9,B,base,100,3000,120000,98.8277728923004,296483.3186769012,176483.31867690122,1.4706943223075102
ba_14689757,본죽&비빔밥 인천연수점,본그룹,백반·죽·국수,0.9870689615731896,74.62,B,base,100,3000,120000,98.70689615731895,296120.6884719569,176120.68847195688,1.467672403932974
ba_14686997,본죽 삼전동점,본그룹,백반·죽·국수,0.9866556039733022,64.29,C,base,100,3000,120000,98.66556039733022,295996.6811919907,175996.68119199068,1.4666390099332556
ba_14689936,본죽&비빔밥 안양박달점,본그룹,백반·죽·국수,0.9866271688560038,75.02,B,base,100,3000,120000,98.66271688560037,295988.1506568011,175988.15065680112,1.4665679221400094
ba_14691375,본죽&비빔밥 경산중산점,본그룹,백반·죽·국수,0.9865996556190244,74.49,B,base,100,3000,120000,98.65996556190244,295979.8966857073,175979.89668570732,1.466499139047561
ba_14692012,본죽&비빔밥 여수여서점,본그룹,백반·죽·국수,0.9864377972668704,72.73,B,base,100,3000,120000,98.64377972668704,295931.3391800611,175931.33918006113,1.466094493167176
ba_14692168,본죽&비빔밥 해운대장산역점,본그룹,백반·죽·국수,0.9861857710726012,55.48,C,base,100,3000,120000,98.61857710726012,295855.73132178036,175855.73132178036,1.465464427681503
ba_14690053,본죽&비빔밥 동백중앙점,본그룹,백반·죽·국수,0.9856367505259274,65.47,B,base,100,3000,120000,98.56367505259274,295691.02515777823,175691.02515777823,1.4640918763148185
ba_14689536,본죽&비빔밥 파주운정신도시점,본그룹,백반·죽·국수,0.9853546382077628,51.75,C,base,100,3000,120000,98.53546382077629,295606.39146232884,175606.39146232884,1.463386595519407
ba_14694390,본죽&비빔밥 평택시청점,본그룹,백반·죽·국수,0.9839462252604382,92.61,A,base,100,3000,120000,98.39462252604382,295183.86757813144,175183.86757813144,1.4598655631510953
ba_14735216,본죽&비빔밥 수지성복점,본그룹,백반·죽·국수,0.9838212485036154,48.96,D,base,100,3000,120000,98.38212485036154,295146.3745510846,175146.3745510846,1.4595531212590382
ba_14688522,본죽 시흥은행점,본그룹,백반·죽·국수,0.9836219259243956,78.13,B,base,100,3000,120000,98.36219259243956,295086.57777731866,175086.57777731866,1.4590548148109888
ba_14690983,본죽&비빔밥 대전송촌점,본그룹,백반·죽·국수,0.9824974825797376,86.08,A,base,100,3000,120000,98.24974825797376,294749.24477392127,174749.24477392127,1.4562437064493439
ba_14690680,본죽&비빔밥 김해율하2지구점,본그룹,백반·죽·국수,0.9823679804382928,89.34,A,base,100,3000,120000,98.23679804382928,294710.3941314878,174710.39413148782,1.455919951095732
ba_14691178,본죽&비빔밥 대구서구청점,본그룹,백반·죽·국수,0.9821217834881352,57.6,C,base,100,3000,120000,98.21217834881352,294636.53504644055,174636.53504644055,1.4553044587203379
ba_13233576,본죽&비빔밥 당진점,본그룹,백반·죽·국수,0.9820465313766534,78.37,B,base,100,3000,120000,98.20465313766535,294613.959412996,174613.95941299602,1.4551163284416335
ba_14688114,본죽&비빔밥 신촌점,본그룹,백반·죽·국수,0.9817485898923062,79.81,B,base,100,3000,120000,98.17485898923061,294524.5769676918,174524.57696769183,1.4543714747307652
ba_14692242,본죽&비빔밥 천안쌍용이마트점,본그룹,백반·죽·국수,0.9816061135064152,84.12,A,base,100,3000,120000,98.16061135064153,294481.8340519246,174481.83405192458,1.4540152837660383
ba_14691901,본죽&비빔밥 약사점,본그룹,백반·죽·국수,0.9801845336464862,77.09,B,base,100,3000,120000,98.01845336464862,294055.36009394587,174055.36009394587,1.4504613341162156
ba_14690695,본죽&비빔밥 김해구산점,본그룹,백반·죽·국수,0.9791132888303304,58.8,C,base,100,3000,120000,97.91132888303305,293733.98664909916,173733.98664909916,1.4477832220758262
ba_14689395,본죽&비빔밥 용인둔전점,본그룹,백반·죽·국수,0.9790948696151484,58.27,C,base,100,3000,120000,97.90948696151483,293728.4608845445,173728.46088454447,1.4477371740378706
ba_14309634,굽네치킨&피자 삼성2동점,굽네치킨,치킨,0.9786116129633844,54.55,C,base,100,3000,120000,97.86116129633844,293583.48388901533,173583.48388901533,1.4465290324084612
ba_14687350,본죽&비빔밥 구로구청점,본그룹,백반·죽·국수,0.9785967057241935,59.41,C,base,100,3000,120000,97.85967057241936,293579.0117172581,173579.01171725808,1.446491764310484
ba_10841883,굽네치킨 선부3동점,굽네치킨,치킨,0.9785003176734166,76.86,B,base,100,3000,120000,97.85003176734166,293550.095302025,173550.09530202497,1.4462507941835414
ba_14687344,본죽&비빔밥 쌍문점,본그룹,백반·죽·국수,0.9778522973780596,82.55,A,base,100,3000,120000,97.78522973780596,293355.6892134179,173355.68921341788,1.444630743445149
ba_14766686,굽네치킨 운정2호점,굽네치킨,피자,0.9776703189063554,87.3,A,base,100,3000,120000,97.76703189063554,293301.0956719066,173301.0956719066,1.4441757972658884
ba_14732355,본죽&비빔밥 속초점,본그룹,백반·죽·국수,0.9776153153168616,73.78,B,base,100,3000,120000,97.76153153168616,293284.5945950585,173284.59459505847,1.4440382882921539
ba_14689875,본죽 양산물금증산점,본그룹,백반·죽·국수,0.9773721835345108,82.67,A,base,100,3000,120000,97.73721835345108,293211.6550603532,173211.65506035322,1.443430458836277
ba_14689854,본죽&비빔밥 인천간석홈플러스앞점,본그룹,백반·죽·국수,0.9763255212193342,82.68,A,base,100,3000,120000,97.63255212193343,292897.6563658003,172897.6563658003,1.4408138030483357
ba_14692482,본죽&비빔밥 충주호암점,본그룹,백반·죽·국수,0.9762833075554576,78.52,B,base,100,3000,120000,97.62833075554576,292884.9922666373,172884.99226663727,1.440708268888644
ba_14692459,본죽&비빔밥 천안불당점,본그룹,백반·죽·국수,0.9761695197899558,60.56,C,base,100,3000,120000,97.61695197899559,292850.85593698674,172850.85593698674,1.4404237994748896
ba_14691295,본죽&비빔밥 대구월촌역점,본그룹,백반·죽·국수,0.9755489107533868,67.21,B,base,100,3000,120000,97.55489107533867,292664.673226016,172664.673226016,1.4388722768834665
ba_14691969,본죽&비빔밥 부산사직점,본그룹,백반·죽·국수,0.9748168410268996,74.4,B,base,100,3000,120000,97.48168410268995,292445.05230806983,172445.05230806983,1.4370421025672486
ba_14689415,본죽&비빔밥 수원탑동점,본그룹,백반·죽·국수,0.9745414338990936,76.48,B,base,100,3000,120000,97.45414338990936,292362.43016972806,172362.43016972806,1.4363535847477338
ba_14690587,본죽&비빔밥 포항법원점,본그룹,백반·죽·국수,0.9742676683444932,84.49,A,base,100,3000,120000,97.42676683444932,292280.300503348,172280.300503348,1.4356691708612332
ba_14691062,본죽&비빔밥 광주염주화정점,본그룹,백반·죽·국수,0.9722857181251808,84.78,A,base,100,3000,120000,97.22857181251808,291685.71543755423,171685.71543755423,1.430714295312952
ba_14690673,본죽&비빔밥 광주수완점,본그룹,백반·죽·국수,0.9720944755014356,70.8,B,base,100,3000,120000,97.20944755014355,291628.3426504306,171628.34265043063,1.4302361887535886
ba_14687335,본죽&비빔밥 광운대역점,본그룹,백반·죽·국수,0.9718496241178416,73.07,B,base,100,3000,120000,97.18496241178416,291554.8872353525,171554.88723535248,1.429624060294604
ba_14689595,본죽&비빔밥 시흥배곧점,본그룹,백반·죽·국수,0.9706308468754792,57.59,C,base,100,3000,120000,97.06308468754791,291189.25406264374,171189.25406264374,1.4265771171886978
ba_14701137,본죽&비빔밥 남양주호평점,본그룹,백반·죽·국수,0.969844123180986,43.81,D,base,100,3000,120000,96.9844123180986,290953.23695429583,170953.23695429583,1.4246103079524652
ba_14504490,본죽&비빔밥 부천순천향병원앞점,본그룹,백반·죽·국수,0.9695427682730736,71.88,B,base,100,3000,120000,96.95427682730737,290862.8304819221,170862.83048192208,1.423856920682684
ba_14692190,본죽&비빔밥 세종다정점,본그룹,백반·죽·국수,0.9694737877472954,64.51,C,base,100,3000,120000,96.94737877472954,290842.1363241886,170842.1363241886,1.4236844693682384
ba_13683573,본죽&비빔밥 제주아라점,본그룹,백반·죽·국수,0.968411087481506,84.78,A,base,100,3000,120000,96.84110874815059,290523.32624445175,170523.32624445175,1.4210277187037645
ba_10706208,굽네치킨 부산우동점,굽네치킨,치킨,0.966619013405567,63.1,C,base,100,3000,120000,96.6619013405567,289985.7040216701,169985.7040216701,1.4165475335139175
ba_14691270,본죽&비빔밥 대구용산장기점,본그룹,백반·죽·국수,0.9662054027013772,67.66,B,base,100,3000,120000,96.62054027013772,289861.62081041315,169861.62081041315,1.415513506753443
ba_14712294,본죽&비빔밥 서울대입구역점,본그룹,백반·죽·국수,0.9660150732159284,69.97,B,base,100,3000,120000,96.60150732159283,289804.5219647785,169804.52196477848,1.4150376830398208
ba_14691155,본죽&비빔밥 대구침산네거리점,본그룹,백반·죽·국수,0.9659467267931124,68.85,B,base,100,3000,120000,96.59467267931124,289784.01803793374,169784.01803793374,1.4148668169827812
ba_10469515,굽네치킨&피자 성서계명대점,굽네치킨,치킨,0.9652398016207032,61.48,C,base,100,3000,120000,96.52398016207032,289571.9404862109,169571.94048621092,1.4130995040517578
ba_14688100,본죽 구리수택점,본그룹,백반·죽·국수,0.9650933897939644,85.57,A,base,100,3000,120000,96.50933897939645,289528.01693818934,169528.01693818934,1.4127334744849112
ba_13248384,본죽&비빔밥 구리인창점,본그룹,백반·죽·국수,0.9648978469065038,98.05,A,base,100,3000,120000,96.48978469065038,289469.3540719511,169469.35407195112,1.4122446172662593
ba_13249989,굽네치킨 달동점,굽네치킨,치킨,0.9648185861599972,69.79,B,base,100,3000,120000,96.48185861599971,289445.57584799913,169445.57584799913,1.4120464653999927
ba_14691857,본죽&비빔밥 부산명지국제중앙점,본그룹,백반·죽·국수,0.9644928585701404,79.48,B,base,100,3000,120000,96.44928585701405,289347.85757104214,169347.85757104214,1.4112321464253512
ba_14689387,본죽&비빔밥 성남금광점,본그룹,백반·죽·국수,0.9640975664659172,63.55,C,base,100,3000,120000,96.40975664659172,289229.2699397752,169229.26993977517,1.410243916164793
ba_14449139,굽네치킨&피자 용운판암점,굽네치킨,치킨,0.963759350305098,64.91,C,base,100,3000,120000,96.3759350305098,289127.8050915294,169127.8050915294,1.4093983757627448
ba_14688525,본죽 시흥시화병원점,본그룹,백반·죽·국수,0.9636577165107432,71.91,B,base,100,3000,120000,96.36577165107431,289097.3149532229,169097.31495322293,1.4091442912768577
ba_14689573,본죽&비빔밥 시흥목감역점,본그룹,백반·죽·국수,0.9634998841464056,83.28,A,base,100,3000,120000,96.34998841464056,289049.9652439217,169049.96524392167,1.408749710366014
ba_14691943,본죽&비빔밥 순천연향점,본그룹,백반·죽·국수,0.9629778370895358,76.83,B,base,100,3000,120000,96.29778370895357,288893.3511268607,168893.3511268607,1.4074445927238393
ba_14688729,본죽&비빔밥 과천점,본그룹,백반·죽·국수,0.9629708976038666,77.26,B,base,100,3000,120000,96.29708976038665,288891.26928115997,168891.26928115997,1.4074272440096665
ba_14689485,본죽&비빔밥 수원광교역점,본그룹,백반·죽·국수,0.9619984313692784,73.0,B,base,100,3000,120000,96.19984313692784,288599.5294107835,168599.5294107835,1.4049960784231958
ba_14690057,본죽앤비빔밥 인천검단점,본그룹,백반·죽·국수,0.96138896002282,83.99,A,base,100,3000,120000,96.13889600228201,288416.688006846,168416.688006846,1.40347240005705
ba_14692201,본죽&비빔밥 세종반곡점,본그룹,백반·죽·국수,0.961305683827198,71.72,B,base,100,3000,120000,96.1305683827198,288391.7051481594,168391.7051481594,1.403264209567995
ba_14720368,본죽&비빔밥 김포마산점,본그룹,백반·죽·국수,0.9611658092914164,54.54,C,base,100,3000,120000,96.11658092914163,288349.7427874249,168349.74278742488,1.4029145232285407
ba_14691101,본죽&비빔밥 대구율하점,본그룹,백반·죽·국수,0.9609816031055076,75.54,B,base,100,3000,120000,96.09816031055077,288294.4809316523,168294.4809316523,1.4024540077637693
ba_14730330,본죽&비빔밥 동탄꼬모점,본그룹,백반·죽·국수,0.9607365918817896,51.75,C,base,100,3000,120000,96.07365918817896,288220.9775645369,168220.9775645369,1.4018414797044743
ba_14691172,본죽 대구산격점,본그룹,백반·죽·국수,0.9603371963818902,59.56,C,base,100,3000,120000,96.03371963818901,288101.15891456703,168101.15891456703,1.4008429909547253
ba_14689809,본죽&비빔밥 안성당왕점,본그룹,백반·죽·국수,0.9601582740741588,84.54,A,base,100,3000,120000,96.01582740741588,288047.48222224764,168047.48222224764,1.400395685185397
ba_14695006,본죽 안양관양동점,본그룹,백반·죽·국수,0.959929965999436,65.47,B,base,100,3000,120000,95.99299659994361,287978.98979983083,167978.98979983083,1.3998249149985902
ba_14692022,본죽&비빔밥 여수죽림점,본그룹,백반·죽·국수,0.9597305252085672,77.54,B,base,100,3000,120000,95.97305252085671,287919.1575625701,167919.15756257012,1.3993263130214177
ba_14706394,본죽&비빔밥 호탄점,본그룹,백반·죽·국수,0.9590723488263622,57.47,C,base,100,3000,120000,95.90723488263622,287721.7046479086,167721.70464790863,1.3976808720659053
ba_14688693,본죽 평촌학원가점,본그룹,백반·죽·국수,0.9587722542556544,68.01,B,base,100,3000,120000,95.87722542556544,287631.6762766963,167631.67627669632,1.396930635639136
ba_14691989,본죽&비빔밥 여천신동아점,본그룹,백반·죽·국수,0.958611624386681,88.17,A,base,100,3000,120000,95.8611624386681,287583.4873160043,167583.4873160043,1.3965290609667025
ba_14689756,본죽 경기광주신현점,본그룹,백반·죽·국수,0.9585697527029944,70.49,B,base,100,3000,120000,95.85697527029944,287570.9258108983,167570.9258108983,1.396424381757486
ba_13227696,본죽 부산온천장점,본그룹,백반·죽·국수,0.957927651995968,53.8,C,base,100,3000,120000,95.7927651995968,287378.2955987904,167378.2955987904,1.39481912998992
ba_14735878,본죽&비빔밥 시흥능곡점,본그룹,백반·죽·국수,0.957854479683652,56.01,C,base,100,3000,120000,95.7854479683652,287356.3439050956,167356.3439050956,1.3946361992091298
ba_14690002,본죽 송도센트럴파크점,본그룹,백반·죽·국수,0.9573702325767384,80.53,A,base,100,3000,120000,95.73702325767384,287211.0697730215,167211.0697730215,1.393425581441846
ba_14691894,본죽 광양마동점,본그룹,백반·죽·국수,0.9573388879520782,59.04,C,base,100,3000,120000,95.73388879520782,287201.66638562345,167201.66638562345,1.3933472198801955
ba_14689993,본죽&비빔밥 용인구갈점,본그룹,백반·죽·국수,0.9571305246603456,71.94,B,base,100,3000,120000,95.71305246603457,287139.1573981037,167139.15739810368,1.392826311650864
ba_14117511,굽네치킨 논현1동점,굽네치킨,치킨,0.9570637917279934,47.13,D,base,100,3000,120000,95.70637917279934,287119.13751839806,167119.13751839806,1.3926594793199838
ba_13203399,본죽&비빔밥 제주강정점,본그룹,백반·죽·국수,0.9570402007609516,57.95,C,base,100,3000,120000,95.70402007609516,287112.0602282855,167112.0602282855,1.392600501902379
ba_14689481,본죽&비빔밥 파주운정해오름점,본그룹,백반·죽·국수,0.9566060710311486,81.89,A,base,100,3000,120000,95.66060710311486,286981.82130934455,166981.82130934455,1.3915151775778714
ba_14689464,본죽&비빔밥 파주금촌점,본그룹,백반·죽·국수,0.95627964336843,58.01,C,base,100,3000,120000,95.627964336843,286883.893010529,166883.893010529,1.390699108421075
ba_14249433,굽네치킨 부산하단점,굽네치킨,치킨,0.9562250529368156,61.15,C,base,100,3000,120000,95.62250529368156,286867.5158810447,166867.51588104467,1.390562632342039
ba_14690677,본죽&비빔밥 김해어방점,본그룹,백반·죽·국수,0.9561569334691776,64.98,C,base,100,3000,120000,95.61569334691777,286847.0800407533,166847.0800407533,1.3903923336729442
ba_14727064,본죽&비빔밥 전주혁신도시점,본그룹,백반·죽·국수,0.9558949996927132,76.16,B,base,100,3000,120000,95.58949996927132,286768.49990781397,166768.49990781397,1.389737499231783
ba_14767931,본죽&비빔밥 신중동점,본그룹,백반·죽·국수,0.9557344820276406,57.82,C,base,100,3000,120000,95.57344820276406,286720.34460829216,166720.34460829216,1.3893362050691014
ba_14691005,본죽&비빔밥 광주화정점,본그룹,백반·죽·국수,0.955688726570376,73.5,B,base,100,3000,120000,95.5688726570376,286706.6179711128,166706.61797111278,1.3892218164259398
ba_14689855,본죽&비빔밥 안양동편마을점,본그룹,백반·죽·국수,0.9556865200918064,58.32,C,base,100,3000,120000,95.56865200918064,286705.9560275419,166705.9560275419,1.3892163002295157
ba_14692326,본죽&비빔밥 제천청전점,본그룹,백반·죽·국수,0.9554155657777648,78.75,B,base,100,3000,120000,95.54155657777648,286624.66973332944,166624.66973332944,1.388538914444412
ba_14689645,본죽&비빔밥 병점복합타운점,본그룹,백반·죽·국수,0.9553327449434008,82.91,A,base,100,3000,120000,95.53327449434008,286599.82348302024,166599.82348302024,1.388331862358502
ba_14692439,본죽&비빔밥 청주오송파라곤점,본그룹,백반·죽·국수,0.9552404111343176,74.83,B,base,100,3000,120000,95.52404111343176,286572.1233402953,166572.12334029528,1.388101027835794
ba_14689610,본죽 동인천점,본그룹,백반·죽·국수,0.954997324928433,72.24,B,base,100,3000,120000,95.49973249284331,286499.19747852994,166499.19747852994,1.3874933123210829
ba_14679019,굽네치킨 울산반구점,굽네치킨,치킨,0.952668619258158,65.03,B,base,100,3000,120000,95.2668619258158,285800.5857774474,165800.58577744738,1.381671548145395
ba_13412065,굽네치킨 신길뉴타운점,굽네치킨,치킨,0.9523174705563492,66.89,B,base,100,3000,120000,95.23174705563491,285695.24116690474,165695.24116690474,1.3807936763908728
ba_14691084,본죽&비빔밥 대전죽동점,본그룹,백반·죽·국수,0.951809604436778,64.07,C,base,100,3000,120000,95.1809604436778,285542.8813310334,165542.88133103342,1.3795240110919451
ba_14688707,본죽 명학역점,본그룹,백반·죽·국수,0.9516224618140332,62.74,C,base,100,3000,120000,95.16224618140332,285486.73854421,165486.73854420998,1.3790561545350832
ba_14688728,본죽&비빔밥 판교역점,본그룹,백반·죽·국수,0.9511200493267286,59.99,C,base,100,3000,120000,95.11200493267286,285336.01479801856,165336.01479801856,1.3778001233168213
ba_14691949,본죽&비빔밥 부산범일점,본그룹,백반·죽·국수,0.9506375860807807,59.37,C,base,100,3000,120000,95.06375860807807,285191.27582423424,165191.27582423424,1.376593965201952
ba_14691179,본죽&비빔밥 내당삼익뉴타운점,본그룹,백반·죽·국수,0.9504845808609343,75.56,B,base,100,3000,120000,95.04845808609343,285145.3742582803,165145.37425828032,1.376211452152336
ba_14692505,본죽&비빔밥 울산남목점,본그룹,백반·죽·국수,0.950347172921512,79.14,B,base,100,3000,120000,95.0347172921512,285104.1518764536,165104.1518764536,1.37586793230378
ba_14692275,본죽&비빔밥 전주객사점,본그룹,백반·죽·국수,0.9499643353202616,81.0,A,base,100,3000,120000,94.99643353202616,284989.30059607845,164989.30059607845,1.3749108383006539
ba_14688180,본죽&비빔밥 왕십리뉴타운점,본그룹,백반·죽·국수,0.9494865070002004,71.37,B,base,100,3000,120000,94.94865070002004,284845.9521000601,164845.95210006012,1.373716267500501
ba_14691150,본죽 다사죽곡점,본그룹,백반·죽·국수,0.9494470742894904,74.24,B,base,100,3000,120000,94.94470742894904,284834.12228684715,164834.12228684715,1.3736176857237263
ba_14690689,본죽&비빔밥 광주신창점,본그룹,백반·죽·국수,0.9492484491538484,85.49,A,base,100,3000,120000,94.92484491538484,284774.5347461545,164774.5347461545,1.373121122884621
ba_14690752,본 죽&비빔밥 양산이마트앞점,본그룹,백반·죽·국수,0.9489873168337692,65.68,B,base,100,3000,120000,94.89873168337692,284696.1950501308,164696.19505013077,1.3724682920844231
ba_14690045,본죽&비빔밥 인천당하점,본그룹,백반·죽·국수,0.9489798087156566,51.66,C,base,100,3000,120000,94.89798087156565,284693.942614697,164693.94261469698,1.3724495217891415
ba_10597203,굽네치킨 광주상무점,굽네치킨,치킨,0.9486242769767576,62.97,C,base,100,3000,120000,94.86242769767576,284587.28309302725,164587.28309302725,1.3715606924418937
ba_10774000,굽네치킨 울산삼산점,굽네치킨,치킨,0.9480806619330184,62.61,C,base,100,3000,120000,94.80806619330184,284424.1985799055,164424.1985799055,1.3702016548325457
ba_14688582,본죽&비빔밥 오목교역점,본그룹,백반·죽·국수,0.9480347821732762,67.88,B,base,100,3000,120000,94.80347821732762,284410.43465198285,164410.43465198285,1.3700869554331905
ba_14689454,본죽&비빔밥 광교아브뉴프랑점,본그룹,백반·죽·국수,0.9476468612608028,61.22,C,base,100,3000,120000,94.76468612608028,284294.05837824085,164294.05837824085,1.369117153152007
ba_10040685,굽네치킨 창원팔용점,굽네치킨,치킨,0.9475694167495944,67.11,B,base,100,3000,120000,94.75694167495944,284270.8250248783,164270.82502487832,1.368923541873986
ba_14688088,본죽&비빔밥 대흥역점,본그룹,백반·죽·국수,0.9467374198996872,74.05,B,base,100,3000,120000,94.67374198996872,284021.22596990614,164021.22596990614,1.3668435497492177
ba_14691093,본죽&비빔밥 대전노은점,본그룹,백반·죽·국수,0.9459145205193572,88.18,A,base,100,3000,120000,94.59145205193572,283774.35615580715,163774.35615580715,1.364786301298393
ba_14689766,본죽&비빔밥 인천신포동점,본그룹,백반·죽·국수,0.9457514683054052,82.92,A,base,100,3000,120000,94.57514683054052,283725.44049162156,163725.44049162156,1.364378670763513
ba_14689910,본죽&비빔밥 외대점,본그룹,백반·죽·국수,0.9450281795607404,54.16,C,base,100,3000,120000,94.50281795607404,283508.45386822213,163508.45386822213,1.362570448901851
ba_14691209,본죽&비빔밥 대구두산점,본그룹,백반·죽·국수,0.9446949449325184,79.09,B,base,100,3000,120000,94.46949449325184,283408.4834797555,163408.48347975552,1.361737362331296
ba_14688687,본죽&비빔밥 신길점,본그룹,백반·죽·국수,0.943446990095728,78.11,B,base,100,3000,120000,94.34469900957279,283034.0970287184,163034.0970287184,1.3586174752393199
ba_14689382,본죽&비빔밥 수원권선시장점,본그룹,백반·죽·국수,0.9433724347877168,83.8,A,base,100,3000,120000,94.33724347877168,283011.73043631506,163011.73043631506,1.3584310869692922
ba_14692165,본죽 세종아름점,본그룹,백반·죽·국수,0.9430831421127236,80.98,A,base,100,3000,120000,94.30831421127236,282924.9426338171,162924.9426338171,1.3577078552818092
ba_14746052,본죽&비빔밥 포항두호점,본그룹,백반·죽·국수,0.9410709322235368,88.24,A,base,100,3000,120000,94.10709322235368,282321.27966706106,162321.27966706106,1.3526773305588422
ba_14743271,본죽&비빔밥 안양석수점,본그룹,백반·죽·국수,0.9402154676395656,61.71,C,base,100,3000,120000,94.02154676395656,282064.6402918697,162064.6402918697,1.350538669098914
ba_14689761,본죽&비빔밥 송도글로벌캠퍼스점,본그룹,백반·죽·국수,0.9401533087485648,73.62,B,base,100,3000,120000,94.01533087485649,282045.99262456945,162045.99262456945,1.3503832718714122
ba_14687318,본죽&비빔밥 독산정훈단지점,본그룹,백반·죽·국수,0.9398379218779512,76.82,B,base,100,3000,120000,93.98379218779512,281951.37656338536,161951.37656338536,1.349594804694878
ba_14691801,본죽 부산구남점,본그룹,백반·죽·국수,0.9396896566124868,77.67,B,base,100,3000,120000,93.96896566124869,281906.8969837461,161906.8969837461,1.3492241415312174
ba_14690665,본죽&비빔밥 장유신문점,본그룹,백반·죽·국수,0.9396226452484888,75.67,B,base,100,3000,120000,93.96226452484888,281886.79357454664,161886.79357454664,1.349056613121222
ba_14691298,본죽&비빔밥 대전전민동점,본그룹,백반·죽·국수,0.9393121573099767,87.62,A,base,100,3000,120000,93.93121573099768,281793.647192993,161793.64719299303,1.3482803932749419
ba_13233778,본죽&비빔밥 포항효자점,본그룹,백반·죽·국수,0.9387820403950972,74.12,B,base,100,3000,120000,93.87820403950971,281634.61211852916,161634.61211852916,1.346955100987743
ba_14691277,본죽&비빔밥 대구달서구청점,본그룹,백반·죽·국수,0.9387154869814528,78.18,B,base,100,3000,120000,93.87154869814528,281614.6460944358,161614.64609443583,1.346788717453632
ba_14773773,굽네치킨 고덕로데오점,굽네치킨,치킨,0.9380739737910851,63.76,C,base,100,3000,120000,93.80739737910851,281422.19213732553,161422.19213732553,1.3451849344777127
ba_14690660,본죽&비빔밥 김해안동푸르지오점,본그룹,백반·죽·국수,0.9380155066250856,70.59,B,base,100,3000,120000,93.80155066250856,281404.6519875257,161404.6519875257,1.3450387665627141
ba_14689734,본죽&비빔밥 송도신도시점,본그룹,백반·죽·국수,0.9378506731304372,79.36,B,base,100,3000,120000,93.78506731304373,281355.2019391312,161355.2019391312,1.3446266828260933
ba_14691965,본죽&비빔밥 나주혁신호수공원점,본그룹,백반·죽·국수,0.9376840327817686,79.27,B,base,100,3000,120000,93.76840327817686,281305.2098345306,161305.2098345306,1.3442100819544216
ba_14692211,본죽&비빔밥 세종해밀점,본그룹,백반·죽·국수,0.9376248587088072,71.19,B,base,100,3000,120000,93.76248587088072,281287.45761264215,161287.45761264215,1.344062146772018
ba_14692155,본죽&비빔밥 해운대백병원점,본그룹,백반·죽·국수,0.9367990074139064,91.39,A,base,100,3000,120000,93.67990074139064,281039.7022241719,161039.7022241719,1.341997518534766
ba_14691361,본죽&비빔밥 경산옥곡점,본그룹,백반·죽·국수,0.9359167207375606,78.28,B,base,100,3000,120000,93.59167207375606,280775.01622126816,160775.01622126816,1.3397918018439012
ba_14689548,본죽&비빔밥 평택법원점,본그룹,백반·죽·국수,0.9357993303968158,53.62,C,base,100,3000,120000,93.57993303968158,280739.79911904474,160739.79911904474,1.3394983259920394
